"item_name","user_name","hours","user_id","item_id","rating"
"Team Fortress 2",124443679,3.2,3276,242,0.343336724313327
"Team Fortress 2",204477246,9.4,6279,242,0.532553407934893
"Team Fortress 2",39622853,108,613,242,0.855544252288913
"Team Fortress 2",165188589,17.8,4758,242,0.638860630722279
"Team Fortress 2",125246281,0.9,3312,242,0.144455747711089
"Team Fortress 2",22301321,28,281,242,0.698880976602239
"Team Fortress 2",154683982,7.5,4339,242,0.492878942014242
"Team Fortress 2",32847394,57,471,242,0.79298067141404
"Team Fortress 2",242749386,0.2,7344,242,0.00762970498474059
"Team Fortress 2",37723786,1051,577,242,0.982706002034586
"Team Fortress 2",252352661,3.2,7612,242,0.343336724313327
"Team Fortress 2",83770731,24,1862,242,0.680061037639879
"Team Fortress 2",120181402,10.6,3139,242,0.55442522889115
"Team Fortress 2",47063596,2.5,779,242,0.291963377416073
"Team Fortress 2",107950496,166,2728,242,0.890640895218719
"Team Fortress 2",241903800,1.2,7311,242,0.183621566632757
"Team Fortress 2",111163130,0.6,2838,242,0.0915564598168871
"Team Fortress 2",102949215,19.1,2540,242,0.651068158697864
"Team Fortress 2",168598497,2.1,4892,242,0.255340793489318
"Team Fortress 2",126290232,2.1,3343,242,0.255340793489318
"Team Fortress 2",41887439,19.3,657,242,0.654120040691761
"Team Fortress 2",292936227,8.4,8214,242,0.51322482197355
"Team Fortress 2",205340007,4.4,6310,242,0.407426246185148
"Team Fortress 2",101638181,4,2493,242,0.388097660223805
"Team Fortress 2",86338111,1064,1954,242,0.983214649033569
"Team Fortress 2",145872177,44,4047,242,0.76297049847406
"Team Fortress 2",200175559,0.2,6112,242,0.00762970498474059
"Team Fortress 2",142591675,2.8,3920,242,0.311800610376399
"Team Fortress 2",101756948,7.7,2501,242,0.497456765005087
"Team Fortress 2",120955239,2.3,3164,242,0.275686673448627
"Team Fortress 2",146999982,4.6,4086,242,0.415055951169888
"Team Fortress 2",120970326,8.2,3165,242,0.507629704984741
"Team Fortress 2",152367732,554,4256,242,0.960834181078331
"Team Fortress 2",195430485,2.8,5911,242,0.311800610376399
"Team Fortress 2",196609297,4.9,5957,242,0.424211597151577
"Team Fortress 2",170198088,29,4952,242,0.706002034587997
"Team Fortress 2",258806371,26,7748,242,0.68972533062055
"Team Fortress 2",10385370,2.2,125,242,0.263479145473042
"Team Fortress 2",55906627,494,1019,242,0.955239064089521
"Team Fortress 2",131023125,2.3,3524,242,0.275686673448627
"Team Fortress 2",216025815,2.4,6672,242,0.284842319430315
"Team Fortress 2",80779496,7.4,1767,242,0.489827060020346
"Team Fortress 2",99723205,14.6,2434,242,0.608341810783317
"Team Fortress 2",48666962,6.8,823,242,0.47558494404883
"Team Fortress 2",267633580,1.1,7866,242,0.171922685656155
"Team Fortress 2",103804924,2,2571,242,0.252797558494405
"Team Fortress 2",298950,1019,6,242,0.981180061037638
"Team Fortress 2",106956838,0.6,2684,242,0.0915564598168871
"Team Fortress 2",96795319,3.6,2344,242,0.367751780264497
"Team Fortress 2",233421657,1.2,7065,242,0.183621566632757
"Team Fortress 2",274693664,7,7934,242,0.480671414038657
"Team Fortress 2",123165817,216,3241,242,0.910986775178028
"Team Fortress 2",157109900,150,4436,242,0.880467955239065
"Team Fortress 2",4834220,10.9,57,242,0.560528992878942
"Team Fortress 2",212078557,0.7,6550,242,0.113428280773143
"Team Fortress 2",116912767,59,3030,242,0.797049847405901
"Team Fortress 2",253961136,568,7643,242,0.961851475076296
"Team Fortress 2",55426012,0.9,998,242,0.144455747711089
"Team Fortress 2",65895047,0.1,1333,242,0
"Team Fortress 2",209830063,157,6479,242,0.88504577822991
"Team Fortress 2",102343357,3.2,2520,242,0.343336724313327
"Team Fortress 2",67628444,0.3,1378,242,0.0325534079348932
"Team Fortress 2",24721232,735,311,242,0.971007121057985
"Team Fortress 2",151603712,2.8,4238,242,0.311800610376399
"Team Fortress 2",141640819,2.3,3883,242,0.275686673448627
"Team Fortress 2",106806354,59,2680,242,0.797049847405901
"Team Fortress 2",80859196,0.7,1770,242,0.113428280773143
"Team Fortress 2",235239851,2.5,7116,242,0.291963377416073
"Team Fortress 2",71498571,196,1489,242,0.903357070193287
"Team Fortress 2",215911849,6.7,6670,242,0.471007121057986
"Team Fortress 2",179418535,471,5285,242,0.952695829094608
"Team Fortress 2",111362598,8.9,2845,242,0.521871820956257
"Team Fortress 2",254935843,4.6,7663,242,0.415055951169888
"Team Fortress 2",209219032,1.2,6462,242,0.183621566632757
"Team Fortress 2",85160742,8.3,1915,242,0.51119023397762
"Team Fortress 2",84026704,3.6,1875,242,0.367751780264497
"Team Fortress 2",187463594,0.6,5606,242,0.0915564598168871
"Team Fortress 2",249607464,5.3,7531,242,0.438453713123093
"Team Fortress 2",122083909,8,3202,242,0.503051881993896
"Team Fortress 2",210046841,7.9,6488,242,0.501525940996948
"Team Fortress 2",129117376,175,3451,242,0.896236012207529
"Team Fortress 2",14126086,111,178,242,0.858596134282809
"Team Fortress 2",187545648,0.6,5613,242,0.0915564598168871
"Team Fortress 2",122658341,0.7,3225,242,0.113428280773143
"Team Fortress 2",138115430,1.7,3744,242,0.234486266531027
"Team Fortress 2",89856899,14.2,2079,242,0.603763987792473
"Team Fortress 2",204459221,0.3,6278,242,0.0325534079348932
"Team Fortress 2",117345810,2.9,3043,242,0.322990844354018
"Team Fortress 2",139016142,0.5,3793,242,0.0752797558494405
"Team Fortress 2",86912006,0.6,1978,242,0.0915564598168871
"Team Fortress 2",73094226,9.6,1542,242,0.53560528992879
"Team Fortress 2",174585005,13,5113,242,0.584944048830112
"Team Fortress 2",181321171,0.9,5350,242,0.144455747711089
"Team Fortress 2",196724692,3,5959,242,0.328077314343845
"Team Fortress 2",99083518,44,2409,242,0.76297049847406
"Team Fortress 2",93882483,131,2223,242,0.869786368260428
"Team Fortress 2",82688906,35,1824,242,0.733468972533063
"Team Fortress 2",54637394,191,973,242,0.902339776195322
"Team Fortress 2",88393171,9.2,2027,242,0.529501525940997
"Team Fortress 2",90956570,9.8,2111,242,0.540183112919634
"Team Fortress 2",59925638,128,1154,242,0.866734486266532
"Team Fortress 2",252811208,4.8,7618,242,0.420142421159715
"Team Fortress 2",65117175,1.3,1302,242,0.19735503560529
"Team Fortress 2",128135895,11.6,3416,242,0.567141403865718
"Team Fortress 2",83168693,137,1840,242,0.872329603255342
"Team Fortress 2",59332369,0.1,1135,242,0
"Team Fortress 2",74290096,0.5,1584,242,0.0752797558494405
"Team Fortress 2",201757829,27,6169,242,0.693285859613429
"Team Fortress 2",94510414,34,2252,242,0.729908443540184
"Team Fortress 2",20200395,276,251,242,0.925737538148526
"Team Fortress 2",285478986,0.5,8108,242,0.0752797558494405
"Team Fortress 2",124709414,1002,3290,242,0.980162767039673
"Team Fortress 2",242937979,9.9,7357,242,0.542217700915565
"Team Fortress 2",275798890,5.4,7947,242,0.439979654120041
"Team Fortress 2",238773402,12.7,7212,242,0.580874872838251
"Team Fortress 2",181666776,15.6,5366,242,0.619023397761954
"Team Fortress 2",149920224,59,4177,242,0.797049847405901
"Team Fortress 2",65935023,0.1,1335,242,0
"Team Fortress 2",43284145,1.2,690,242,0.183621566632757
"Team Fortress 2",115242203,8,2978,242,0.503051881993896
"Team Fortress 2",204631355,5.6,6288,242,0.444557477110885
"Team Fortress 2",24366790,215,306,242,0.910478128179045
"Team Fortress 2",203735948,17.8,6253,242,0.638860630722279
"Team Fortress 2",287668512,92,8149,242,0.842828077314345
"Team Fortress 2",167013460,6,4826,242,0.454221770091557
"Team Fortress 2",58431944,0.1,1099,242,0
"Team Fortress 2",46301758,22,764,242,0.668870803662259
"Team Fortress 2",56333620,1.6,1030,242,0.22736520854527
"Team Fortress 2",15196746,73,196,242,0.819938962360123
"Team Fortress 2",295931968,6.6,8302,242,0.467446592065107
"Team Fortress 2",106057222,180,2652,242,0.897761953204477
"Team Fortress 2",127344335,11.7,3384,242,0.569175991861648
"Team Fortress 2",86256882,68,1950,242,0.812309257375383
"Team Fortress 2",126992940,239,3371,242,0.915564598168872
"Team Fortress 2",54103616,72,962,242,0.81739572736521
"Team Fortress 2",131377772,0.6,3537,242,0.0915564598168871
"Team Fortress 2",296088638,24,8305,242,0.680061037639879
"Team Fortress 2",36349097,67,546,242,0.810274669379452
"Team Fortress 2",207563790,0.7,6407,242,0.113428280773143
"Team Fortress 2",93275329,16,2203,242,0.623092573753815
"Team Fortress 2",159734412,8.1,4534,242,0.505086469989827
"Team Fortress 2",622362,12.7,12,242,0.580874872838251
"Team Fortress 2",96836693,12.8,2345,242,0.582400813835199
"Team Fortress 2",136139505,2.6,3686,242,0.300101729399797
"Team Fortress 2",43908860,2.2,700,242,0.263479145473042
"Team Fortress 2",45030250,2.7,729,242,0.307222787385555
"Team Fortress 2",88139607,151,2017,242,0.881485249237031
"Team Fortress 2",98380332,4.5,2389,242,0.411495422177009
"Team Fortress 2",145869570,2.5,4046,242,0.291963377416073
"Team Fortress 2",126120127,2.3,3338,242,0.275686673448627
"Team Fortress 2",58330533,0.3,1095,242,0.0325534079348932
"Team Fortress 2",209665002,1.4,6472,242,0.211088504577823
"Team Fortress 2",191988742,3,5790,242,0.328077314343845
"Team Fortress 2",182732657,0.7,5416,242,0.113428280773143
"Team Fortress 2",110824765,17.6,2822,242,0.635808748728383
"Team Fortress 2",145927933,46,4050,242,0.769074262461852
"Team Fortress 2",15415372,1.2,200,242,0.183621566632757
"Team Fortress 2",212149210,0.4,6553,242,0.0534079348931841
"Team Fortress 2",189123038,0.3,5677,242,0.0325534079348932
"Team Fortress 2",33071192,3.4,475,242,0.357578840284842
"Team Fortress 2",229556803,23,6983,242,0.674974567650052
"Team Fortress 2",106760673,62,2677,242,0.803153611393694
"Team Fortress 2",125255679,15.7,3313,242,0.620549338758902
"Team Fortress 2",75864605,41,1631,242,0.756358087487285
"Team Fortress 2",104038561,67,2580,242,0.810274669379452
"Team Fortress 2",197262235,104,5976,242,0.851475076297051
"Team Fortress 2",168576745,4.2,4891,242,0.397253306205493
"Team Fortress 2",263993336,0.1,7825,242,0
"Team Fortress 2",26027937,5.4,325,242,0.439979654120041
"Team Fortress 2",67579257,5,1377,242,0.427263479145473
"Team Fortress 2",104151931,181,2586,242,0.898779247202443
"Team Fortress 2",174341713,21,5104,242,0.661749745676501
"Team Fortress 2",242935099,0.7,7356,242,0.113428280773143
"Team Fortress 2",148327615,816,4119,242,0.975584944048829
"Team Fortress 2",85366890,39,1922,242,0.750254323499492
"Team Fortress 2",83090686,1343,1835,242,0.991353001017292
"Team Fortress 2",169054646,3.7,4915,242,0.373855544252289
"Team Fortress 2",189441775,444,5694,242,0.950661241098677
"Team Fortress 2",71926373,19.9,1508,242,0.657171922685657
"Team Fortress 2",172766915,5.9,5043,242,0.45116988809766
"Team Fortress 2",84668956,2.4,1899,242,0.284842319430315
"Team Fortress 2",176811312,383,5196,242,0.940488301119023
"Team Fortress 2",219732733,23,6779,242,0.674974567650052
"Team Fortress 2",114637687,18.2,2951,242,0.641403865717193
"Team Fortress 2",255010251,1.3,7665,242,0.19735503560529
"Team Fortress 2",48334326,5.6,813,242,0.444557477110885
"Team Fortress 2",141873792,4.7,3898,242,0.416073245167854
"Team Fortress 2",298547051,3.3,8388,242,0.353001017293998
"Team Fortress 2",65145468,34,1303,242,0.729908443540184
"Team Fortress 2",82352462,5.9,1813,242,0.45116988809766
"Team Fortress 2",81170946,6.8,1779,242,0.47558494404883
"Team Fortress 2",27117407,5,350,242,0.427263479145473
"Team Fortress 2",53901705,1545,956,242,0.992370295015257
"Team Fortress 2",220235189,0.7,6791,242,0.113428280773143
"Team Fortress 2",161383225,7.5,4610,242,0.492878942014242
"Team Fortress 2",83962500,2.5,1869,242,0.291963377416073
"Team Fortress 2",45532207,3.3,743,242,0.353001017293998
"Team Fortress 2",52942891,14.1,933,242,0.602746693794507
"Team Fortress 2",89555434,90,2070,242,0.841302136317397
"Team Fortress 2",2643609,5.1,37,242,0.433367243133266
"Team Fortress 2",25096601,2.1,317,242,0.255340793489318
"Team Fortress 2",227863185,19,6940,242,0.649542217700916
"Team Fortress 2",86168617,1,1943,242,0.160732451678535
"Team Fortress 2",109592594,57,2782,242,0.79298067141404
"Team Fortress 2",154281477,418,4325,242,0.946592065106816
"Team Fortress 2",186040249,15.1,5548,242,0.612919633774161
"Team Fortress 2",130369238,3.9,3503,242,0.381993896236012
"Team Fortress 2",97017439,104,2351,242,0.851475076297051
"Team Fortress 2",161384593,11.8,4611,242,0.571210579857579
"Team Fortress 2",142001485,16.1,3904,242,0.624109867751781
"Team Fortress 2",201728484,8.7,6167,242,0.519837232960326
"Team Fortress 2",163972488,0.2,4713,242,0.00762970498474059
"Team Fortress 2",153017703,854,4281,242,0.976602238046794
"Team Fortress 2",131032344,1.8,3525,242,0.242115971515768
"Team Fortress 2",20772968,0.8,262,242,0.130722278738555
"Team Fortress 2",109205612,3.9,2770,242,0.381993896236012
"Team Fortress 2",175794402,2.2,5154,242,0.263479145473042
"Team Fortress 2",82695118,96,1825,242,0.845371312309259
"Team Fortress 2",74161590,56,1582,242,0.789928789420143
"Team Fortress 2",99133844,36,2413,242,0.737029501525942
"Team Fortress 2",66052983,172,1338,242,0.893184130213633
"Team Fortress 2",118695833,5.9,3083,242,0.45116988809766
"Team Fortress 2",144652370,3.6,3996,242,0.367751780264497
"Team Fortress 2",124661390,1246,3287,242,0.989318413021361
"Team Fortress 2",220695363,1.9,6802,242,0.248219735503561
"Team Fortress 2",176539817,66,5186,242,0.808748728382504
"Team Fortress 2",9180659,0.2,108,242,0.00762970498474059
"Team Fortress 2",96588736,2.7,2334,242,0.307222787385555
"Team Fortress 2",285386664,0.6,8106,242,0.0915564598168871
"Team Fortress 2",85968997,24,1937,242,0.680061037639879
"Team Fortress 2",48525807,141,821,242,0.874872838250256
"Team Fortress 2",183803328,2.3,5465,242,0.275686673448627
"Team Fortress 2",122563664,17.7,3223,242,0.637843336724314
"Team Fortress 2",107984181,113,2732,242,0.859104781281791
"Team Fortress 2",71510748,2158,1490,242,0.996948118006101
"Team Fortress 2",21061921,72,264,242,0.81739572736521
"Team Fortress 2",171611544,1.6,5004,242,0.22736520854527
"Team Fortress 2",68325099,23,1397,242,0.674974567650052
"Team Fortress 2",117573012,3,3050,242,0.328077314343845
"Team Fortress 2",83992730,99,1873,242,0.846388606307224
"Team Fortress 2",83746733,148,1860,242,0.8794506612411
"Team Fortress 2",64754418,23,1295,242,0.674974567650052
"Team Fortress 2",246258933,5.1,7446,242,0.433367243133266
"Team Fortress 2",11970504,32,152,242,0.722278738555443
"Team Fortress 2",213231597,0.4,6584,242,0.0534079348931841
"Team Fortress 2",90033155,9.2,2082,242,0.529501525940997
"Team Fortress 2",185174122,29,5513,242,0.706002034587997
"Team Fortress 2",151938509,1.7,4243,242,0.234486266531027
"Team Fortress 2",203838394,0.2,6260,242,0.00762970498474059
"Team Fortress 2",107475554,8.5,2710,242,0.515768056968464
"Team Fortress 2",163712958,4.2,4701,242,0.397253306205493
"Team Fortress 2",68224834,0.2,1393,242,0.00762970498474059
"Team Fortress 2",112474535,5.5,2874,242,0.444048830111902
"Team Fortress 2",212456283,7.6,6562,242,0.49440488301119
"Team Fortress 2",174762197,14.2,5124,242,0.603763987792473
"Team Fortress 2",217779981,10.6,6726,242,0.55442522889115
"Team Fortress 2",170275839,0.4,4956,242,0.0534079348931841
"Team Fortress 2",68240622,214,1394,242,0.909969481180062
"Team Fortress 2",63895034,2.9,1267,242,0.322990844354018
"Team Fortress 2",131296919,9,3533,242,0.523906408952187
"Team Fortress 2",164454723,4,4722,242,0.388097660223805
"Team Fortress 2",126339247,124,3345,242,0.864191251271619
"Team Fortress 2",202598205,499,6207,242,0.95676500508647
"Team Fortress 2",48984341,0.3,832,242,0.0325534079348932
"Team Fortress 2",82778779,23,1827,242,0.674974567650052
"Team Fortress 2",166084307,24,4790,242,0.680061037639879
"Team Fortress 2",113268833,11.2,2904,242,0.564089521871821
"Team Fortress 2",93021129,127,2190,242,0.865208545269584
"Team Fortress 2",78671103,18.4,1703,242,0.643947100712106
"Team Fortress 2",16574348,1.1,214,242,0.171922685656155
"Team Fortress 2",177362386,2.7,5213,242,0.307222787385555
"Team Fortress 2",180438232,43,5314,242,0.759918616480164
"Team Fortress 2",92294160,1.5,2158,242,0.217700915564598
"Team Fortress 2",112849197,4.8,2887,242,0.420142421159715
"Team Fortress 2",56789999,0.9,1038,242,0.144455747711089
"Team Fortress 2",143459727,0.6,3956,242,0.0915564598168871
"Team Fortress 2",253006481,79,7624,242,0.828585961342829
"Team Fortress 2",94110492,0.6,2230,242,0.0915564598168871
"Team Fortress 2",100168166,10.7,2444,242,0.556968463886063
"Team Fortress 2",168882105,90,4910,242,0.841302136317397
"Team Fortress 2",86239250,2.7,1948,242,0.307222787385555
"Team Fortress 2",49882352,88,866,242,0.838250254323501
"Team Fortress 2",152850905,2.6,4270,242,0.300101729399797
"Team Fortress 2",143629070,171,3960,242,0.89267548321465
"Team Fortress 2",116831920,2.5,3028,242,0.291963377416073
"Team Fortress 2",293959803,9.1,8250,242,0.527975584944049
"Team Fortress 2",183983684,72,5469,242,0.81739572736521
"Team Fortress 2",200574126,0.7,6120,242,0.113428280773143
"Team Fortress 2",59536273,4.4,1141,242,0.407426246185148
"Team Fortress 2",117949868,6.4,3061,242,0.463886063072228
"Team Fortress 2",29983962,29,411,242,0.706002034587997
"Team Fortress 2",124739366,1156,3294,242,0.98728382502543
"Team Fortress 2",110650041,3.3,2816,242,0.353001017293998
"Team Fortress 2",170853969,1.2,4980,242,0.183621566632757
"Team Fortress 2",107346948,77,2703,242,0.826042726347916
"Team Fortress 2",174415183,14.7,5107,242,0.61088504577823
"Team Fortress 2",110658990,6.2,2817,242,0.459816887080366
"Team Fortress 2",200657041,24,6121,242,0.680061037639879
"Team Fortress 2",57223013,3.2,1054,242,0.343336724313327
"Team Fortress 2",144580725,1677,3994,242,0.994404883011188
"Team Fortress 2",133885796,8,3618,242,0.503051881993896
"Team Fortress 2",179404476,38,5284,242,0.745167853509665
"Team Fortress 2",162894458,16.9,4670,242,0.630722278738556
"Team Fortress 2",125682446,72,3328,242,0.81739572736521
"Team Fortress 2",171252939,3.3,4991,242,0.353001017293998
"Team Fortress 2",145243748,21,4023,242,0.661749745676501
"Team Fortress 2",163137081,47,4679,242,0.772126144455749
"Team Fortress 2",98951804,9.5,2405,242,0.534587995930824
"Team Fortress 2",148510973,75,4126,242,0.825534079348933
"Team Fortress 2",96219642,212,2319,242,0.908952187182097
"Team Fortress 2",65909415,0.2,1334,242,0.00762970498474059
"Team Fortress 2",238700575,3.4,7209,242,0.357578840284842
"Team Fortress 2",73726855,0.8,1567,242,0.130722278738555
"Team Fortress 2",146427029,8.8,4067,242,0.520854526958291
"Team Fortress 2",122021564,26,3200,242,0.68972533062055
"Team Fortress 2",14671378,1.1,188,242,0.171922685656155
"Team Fortress 2",213188895,3.8,6582,242,0.377416073245168
"Team Fortress 2",215540943,1,6651,242,0.160732451678535
"Team Fortress 2",96536935,0.9,2332,242,0.144455747711089
"Team Fortress 2",168539881,24,4887,242,0.680061037639879
"Team Fortress 2",247443969,0.6,7473,242,0.0915564598168871
"Team Fortress 2",152419713,3.2,4258,242,0.343336724313327
"Team Fortress 2",100818860,4.5,2465,242,0.411495422177009
"Team Fortress 2",136493411,52,3693,242,0.781281790437437
"Team Fortress 2",48118779,1.3,809,242,0.19735503560529
"Team Fortress 2",109486584,10,2781,242,0.543743641912513
"Team Fortress 2",173859218,7.4,5083,242,0.489827060020346
"Team Fortress 2",80511960,254,1760,242,0.920651068158699
"Team Fortress 2",160922242,86,4582,242,0.835198372329604
"Team Fortress 2",176743370,0.2,5192,242,0.00762970498474059
"Team Fortress 2",115487966,79,2987,242,0.828585961342829
"Team Fortress 2",131732878,4.2,3550,242,0.397253306205493
"Team Fortress 2",111003194,2.3,2834,242,0.275686673448627
"Team Fortress 2",111313670,28,2843,242,0.698880976602239
"Team Fortress 2",230031062,2,6990,242,0.252797558494405
"Team Fortress 2",47672756,14.1,800,242,0.602746693794507
"Team Fortress 2",298954577,12.9,8400,242,0.583418107833164
"Team Fortress 2",115958331,5.9,3001,242,0.45116988809766
"Team Fortress 2",193196975,13.5,5837,242,0.595116988809767
"Team Fortress 2",60611062,89,1172,242,0.839776195320449
"Team Fortress 2",150128162,42,4182,242,0.758392675483216
"Team Fortress 2",34177747,1221,506,242,0.988809766022378
"Team Fortress 2",264438536,45,7831,242,0.766531027466939
"Team Fortress 2",174002551,15.5,5091,242,0.618514750762971
"Team Fortress 2",60439399,11.1,1167,242,0.563072227873856
"Team Fortress 2",62990992,12.5,1241,242,0.57884028484232
"Team Fortress 2",174103314,2.5,5094,242,0.291963377416073
"Team Fortress 2",194670621,529,5882,242,0.9587995930824
"Team Fortress 2",87686595,107,2000,242,0.85503560528993
"Team Fortress 2",148362155,0.1,4121,242,0
"Team Fortress 2",136021775,1.8,3680,242,0.242115971515768
"Team Fortress 2",207319056,134,6398,242,0.870803662258394
"Team Fortress 2",72523666,56,1522,242,0.789928789420143
"Team Fortress 2",67965357,6.8,1388,242,0.47558494404883
"Team Fortress 2",127603833,402,3392,242,0.943031536113937
"Team Fortress 2",50700418,36,886,242,0.737029501525942
"Team Fortress 2",234292025,3.8,7088,242,0.377416073245168
"Team Fortress 2",282320568,7.3,8050,242,0.487283825025432
"Team Fortress 2",264625792,0.7,7834,242,0.113428280773143
"Team Fortress 2",178883999,1.9,5265,242,0.248219735503561
"Team Fortress 2",89012535,28,2052,242,0.698880976602239
"Team Fortress 2",163281091,13.4,4686,242,0.594099694811801
"Team Fortress 2",104407519,21,2594,242,0.661749745676501
"Team Fortress 2",271808456,47,7906,242,0.772126144455749
"Team Fortress 2",142706526,0.5,3924,242,0.0752797558494405
"Team Fortress 2",112919409,9.4,2889,242,0.532553407934893
"Team Fortress 2",206183065,45,6343,242,0.766531027466939
"Team Fortress 2",150751526,5,4207,242,0.427263479145473
"Team Fortress 2",152476584,2.4,4260,242,0.284842319430315
"Team Fortress 2",45974860,79,751,242,0.828585961342829
"Team Fortress 2",57770056,54,1070,242,0.785859613428282
"Team Fortress 2",67083031,1.2,1368,242,0.183621566632757
"Team Fortress 2",154687199,1.8,4340,242,0.242115971515768
"Team Fortress 2",161140815,12.4,4597,242,0.576297049847406
"Team Fortress 2",107124480,43,2693,242,0.759918616480164
"Team Fortress 2",181564172,3.1,5358,242,0.333672431332655
"Team Fortress 2",158476996,7.2,4478,242,0.484231943031536
"Team Fortress 2",75970863,0.5,1634,242,0.0752797558494405
"Team Fortress 2",84156493,14.7,1879,242,0.61088504577823
"Team Fortress 2",110489310,55,2813,242,0.78738555442523
"Team Fortress 2",279317380,6.6,8001,242,0.467446592065107
"Team Fortress 2",117488479,3.8,3046,242,0.377416073245168
"Team Fortress 2",206536991,0.2,6361,242,0.00762970498474059
"Team Fortress 2",23672423,89,300,242,0.839776195320449
"Team Fortress 2",42198457,1.7,665,242,0.234486266531027
"Team Fortress 2",87601937,6.9,1998,242,0.478636826042727
"Team Fortress 2",48798067,9,828,242,0.523906408952187
"Team Fortress 2",156271246,21,4393,242,0.661749745676501
"Team Fortress 2",113771004,1.1,2926,242,0.171922685656155
"Team Fortress 2",155772849,0.8,4374,242,0.130722278738555
"Team Fortress 2",82029808,1.8,1801,242,0.242115971515768
"Team Fortress 2",135414002,39,3662,242,0.750254323499492
"Team Fortress 2",141003701,5.4,3859,242,0.439979654120041
"Team Fortress 2",119211545,0.3,3100,242,0.0325534079348932
"Team Fortress 2",117531196,3.5,3048,242,0.361139369277721
"Team Fortress 2",88463863,3.9,2029,242,0.381993896236012
"Team Fortress 2",149505485,59,4162,242,0.797049847405901
"Team Fortress 2",233209749,7.4,7059,242,0.489827060020346
"Team Fortress 2",113039667,10.9,2896,242,0.560528992878942
"Team Fortress 2",150326378,25,4189,242,0.688199389623602
"Team Fortress 2",59773143,17.1,1147,242,0.631739572736521
"Team Fortress 2",190466640,2.4,5732,242,0.284842319430315
"Team Fortress 2",107097425,32,2690,242,0.722278738555443
"Team Fortress 2",134224287,309,3628,242,0.932349949135301
"Team Fortress 2",142001340,19.2,3903,242,0.65208545269583
"Team Fortress 2",76420334,6,1649,242,0.454221770091557
"Team Fortress 2",88659639,549,2040,242,0.960325534079348
"Team Fortress 2",245314153,3.2,7418,242,0.343336724313327
"Team Fortress 2",83849502,3.1,1865,242,0.333672431332655
"Team Fortress 2",263171804,4.4,7816,242,0.407426246185148
"Team Fortress 2",154145611,3.2,4318,242,0.343336724313327
"Team Fortress 2",153434378,21,4295,242,0.661749745676501
"Team Fortress 2",197406178,3.1,5986,242,0.333672431332655
"Team Fortress 2",87341384,0.7,1992,242,0.113428280773143
"Team Fortress 2",195006426,40,5895,242,0.753306205493388
"Team Fortress 2",155420511,846,4367,242,0.976093591047811
"Team Fortress 2",84853093,10.4,1904,242,0.550864699898271
"Team Fortress 2",196594918,206,5955,242,0.905391658189218
"Team Fortress 2",45353031,1.5,738,242,0.217700915564598
"Team Fortress 2",127992087,0.9,3409,242,0.144455747711089
"Team Fortress 2",280969114,92,8028,242,0.842828077314345
"Team Fortress 2",170172944,26,4949,242,0.68972533062055
"Team Fortress 2",150397316,62,4196,242,0.803153611393694
"Team Fortress 2",296769824,0.4,8323,242,0.0534079348931841
"Team Fortress 2",296656295,2.2,8321,242,0.263479145473042
"Team Fortress 2",102825821,40,2533,242,0.753306205493388
"Team Fortress 2",93341815,3.2,2209,242,0.343336724313327
"Team Fortress 2",286701848,8,8134,242,0.503051881993896
"Team Fortress 2",88022225,9.1,2013,242,0.527975584944049
"Team Fortress 2",290948882,2.6,8189,242,0.300101729399797
"Team Fortress 2",116564064,0.8,3021,242,0.130722278738555
"Team Fortress 2",31727716,2.2,448,242,0.263479145473042
"Team Fortress 2",308691324,3.1,8630,242,0.333672431332655
"Team Fortress 2",101000574,4.7,2471,242,0.416073245167854
"Team Fortress 2",177625788,5.9,5227,242,0.45116988809766
"Team Fortress 2",123483924,0.8,3250,242,0.130722278738555
"Team Fortress 2",216023925,41,6671,242,0.756358087487285
"Team Fortress 2",159524722,0.8,4526,242,0.130722278738555
"Team Fortress 2",141950398,4.8,3902,242,0.420142421159715
"Team Fortress 2",93203004,8.3,2198,242,0.51119023397762
"Team Fortress 2",93259090,2.7,2201,242,0.307222787385555
"Team Fortress 2",79049613,0.6,1712,242,0.0915564598168871
"Team Fortress 2",129634406,1.1,3474,242,0.171922685656155
"Team Fortress 2",155673786,30,4371,242,0.712105798575789
"Team Fortress 2",197904909,0.9,6011,242,0.144455747711089
"Team Fortress 2",127706455,6.5,3396,242,0.465412004069176
"Team Fortress 2",208955921,6,6449,242,0.454221770091557
"Team Fortress 2",83751255,128,1861,242,0.866734486266532
"Team Fortress 2",40652120,10.8,635,242,0.557985757884029
"Team Fortress 2",136998614,26,3713,242,0.68972533062055
"Team Fortress 2",189794919,0.7,5703,242,0.113428280773143
"Team Fortress 2",191019302,237,5751,242,0.914038657171924
"Team Fortress 2",43700700,3.7,698,242,0.373855544252289
"Team Fortress 2",92663477,0.7,2177,242,0.113428280773143
"Team Fortress 2",46178364,0.3,760,242,0.0325534079348932
"Team Fortress 2",118427901,85,3072,242,0.833163784333674
"Team Fortress 2",254550709,0.2,7654,242,0.00762970498474059
"Team Fortress 2",120171057,2.9,3138,242,0.322990844354018
"Team Fortress 2",284934852,34,8098,242,0.729908443540184
"Team Fortress 2",285085570,104,8101,242,0.851475076297051
"Team Fortress 2",121150146,1.7,3170,242,0.234486266531027
"Team Fortress 2",11813637,15.3,149,242,0.614445574771109
"Team Fortress 2",32710856,70,468,242,0.814343845371313
"Team Fortress 2",199908506,0.2,6097,242,0.00762970498474059
